viav	912093
hl	719413
hain	910406
fti	1681459
ogs	1587732
homb	1331520
iova	1425205
epr	1045450
cns	1284812
rrc	315852
urbn	912615
ugp	1094972
dbrg	1679688
seas	1564902
avt	8858
acad	1070494
ora	1296445
ajrd	40888
gulry	1449218
cwk	1628369
sabr	1597033
ccu	888746
ppbi	1028918
bku	1504008
ag	1308648
njr	356309
pzza	901491
swx	1692115
bbu	1654795
arnc	1790982
gkos	1192448
sndr	1692063
huya	1728190
arvn	1655759
fnb	37808
ldi	1831631
sgry	1638833
thkly	1443275
sun	1552275
nvg	1090116
bndsy	1438556
amba	1280263
lyel	1806952
den	945764
yueiy	1444719
bhf	1685040
cixx	1829948
bco	78890
focs	1651052
blkb	1280058
aso	1817358
sr	1126956
hwc	750577
fhb	36377
rog	84748
sava	1069530
enic	1659939
mrcy	1049521
ostk	1130713
fele	38725
becn	1124941
etrn	1747009
spsc	1092699
krtx	1771917
kfy	56679
stmp	1082923
acva	1637873
sstk	1549346
ihrt	1400891
vg	1272830
swim	1833197
golf	1672013
ebc	1810546
cmc	22444
ccoi	1158324
coke	317540
atrc	1323885
sxt	310142
ttd	1671933
tmbby	1531740
cvlt	1169561
mac	912242
sana	1770121
bmch	1574815
wtm	776867
jteky	1446661
tptx	1595893
geni	1834489
six	701374
allo	1737287
bipc	1788348
accd	1481646
ale	66756
veon	1468091
lxp	910108
out	1579877
mcy	64996
swn	7332
mgy	1698990
dds	28917
smpl	1702744
mmsi	856982
kex	56047
pch	1338749
cvet	1752836
musa	1573516
nsp	1000753
exls	1297989
tigr	1756699
flyw	1580560
sfrgy	1571549
mur	717423
mdc	773141
wbt	1650962
diod	29002
ahco	1725255
spb	109177
bnl	1424182
lev	1834974
ssrm	921638
band	1514416
agio	1439222
shoo	913241
sfbs	1430723
pd	1568100
ago	1273813
mime	1644675
mth	833079
nuva	1142596
wdfc	105132
inmd	1742692
ktos	1069258
ibp	1580905
nsit	932696
atco	1794846
hgv	1674168
cbrl	1067294
ulcc	1670076
aagh	1098009
rcii	933036
csod	1401680
egfey	1437178
mant	892537
esrt	1541401
klic	56978
neu	1282637
cim	1409493
onto	704532
ait	109563
hp	46765
fn	1408710
itci	1567514
nad	1083839
mc	1596967
abcb	351569
mic	1289790
riot	1167419
trtn	1660734
isbc	1594012
rlay	1812364
esba	1553079
pci	1558629
kaiky	1447126
cwh	1669779
chffy	1601994
azihy	1533475
sogo	1713947
abg	1144980
navi	1593538
bpxxy	1567024
ful	39368
amrc	1488139
jw-a	107140
med	910329
vc	1111335
kurry	1446655
trq	1158041
dorm	868780
boh	46195
hae	313143
irdey	1530256
tmhc	1562476
ebs	1367644
dan	26780
aple	1418121
cwst	911177
csgp	1057352
fhi	1056288
vsat	797721
go	1771515
bstz	1768666
jjsf	785956
save	1498710
phr	1412408
lcii	763744
ghc	104889
trox	1530804
aaon	824142
goco	1808220
dnp	806628
edit	1650664
hri	1364479
ktb	1760965
hi	1417398
bmez	1785971
adv	1776661
psec	1287032
eprt	1728951
eqc	803649
mxl	1288469
twou	1459417
cbt	16040
bbby	886158
insm	1104506
ofc	860546
anhgy	1602277
vsh	103730
atkr	1666138
sage	1597553
wd	1497770
usm	821130
ngvt	1653477
bli	1689657
sitc	894315
wor	108516
posh	1825480
tcbi	1077428
bcauy	891765
alkt	1529274
alec	1653087
evtc	1559865
anioy	1438557
algt	1362468
rere	1838957
tex	97216
prg	1808834
gsat	1366868
fcfs	840489
lila	1712184
cnne	1704720
omi	75252
mntv	1739936
mmyt	1495153
bjchy	1454468
agi	1178819
ibtx	1564618
task	1829864
tsem	928876
nhi	877860
itgr	1114483
nktr	906709
utz	1739566
exg	1379438
sdc	1775625
cno	1224608
gatx	40211
ramp	733269
lthm	1742924
cpa	1345105
sky	90896
sfnc	90498
ptct	1070081
shen	354963
nwe	73088
eght	1023731
atgsy	1437541
enlc	1592000
asb	7789
grwg	1604868
vnet	1508475
caty	861842
cron	1656472
wern	793074
awr	1056903
carg	1494259
peb	1474098
calx	1406666
sfm	1575515
eaf	931148
momo	1610601
slqt	1794783
yelp	1345016
cere	1805387
mara	1507605
crsr	1743759
ava	104918
verx	1806837
pjt	1626115
ael	1039828
cwt	1035201
sji	91928
regi	1463258
pdco	891024
amwl	1393584
enr	1632790
cnx	1070412
axnx	1603756
bmi	9092
semr	1831840
bnr	1792267
abm	771497
hth	1265131
laur	912766
kmt	55242
rig	1451505
bcrx	882796
vrnt	1166388
rckt	1281895
nni	1258602
nus	1021561
lkncy	1767582
ng	1173420
trn	99780
innv	1834376
main	1396440
brc	746598
coop	933136
drna	1399529
gef	43920
nstg	1401708
onb	707179
csq	1275214
vnom	1602065
cmpr	1262976
ftai	1590364
nvmi	1109345
sm	893538
si	1312109
agti	1749704
ain	819793
aub	883948
tree	1434621
kw	1408100
kncay	1447125
whd	1699136
ifs	1615903
eat	703351
cyrx	1124524
form	1039399
bxs	1299939
matx	3453
srne	850261
spxc	88205
mlhr	66382
maxr	1121142
iijiy	1090633
azul	1432364
anf	1018840
fix	1035983
ufs	1381531
crto	1576427
taro	906338
crlbf	1832928
cake	887596
dm	1754820
ptve	1527508
psmt	1041803
www	110471
gpi	1031203
prft	1085869
aca	1739445
qntqy	1350865
myte	1831907
cvbf	354647
opk	944809
fcel	886128
door	893691
scl	94049
vcyt	1384101
himx	1342338
ax	1299709
mgee	1161728
noah	1499543
flow	1641991
ucbi	857855
igms	1496323
jmia	1756708
zip	1617553
snbr	827187
erj	1355444
cent	887733
vtkly	913744
gbdc	1476765
vvnt	1713952
mog-a	67887
rmbs	917273
utf	1275617
prmw	884713
ccohf	1461283
dao	1781753
iboc	315709
tac	1144800
flgt	1674930
cstm	1563411
bzun	1625414
csiq	1375877
colb	887343
mor	1340243
amcx	1514991
dpuky	1526593
joe	745308
tds	1051512
rsi	1793659
fibk	860413
aozoy	1383906
md	893949
sho	1295810
domo	1505952
brp	1781755
jks	1481513
ati	1018963
mtx	891014
pbh	1295947
fun	811532
mdrx	1124804
cpe	928022
cort	1088856
bposy	1588966
oi	812074
til	1789769
thnpy	1792045
hcat	1636422
pcrx	1396814
ww	105319
jack	807882
meoh	886977
irbt	1159167
tph	1561680
mythy	1437470
odp	800240
plxs	785786
b	9984
prlb	1443669
abr	1253986
gdot	1386278
jeld	1674335
ths	1320695
lob	1462120
vrrm	1682745
afya	1771007
omab	1378239
vcel	887359
mvis	65770
wdh	1823986
fbp	1057706
fult	700564
cade	1614184
wkme	1847584
hlio	1024795
rock	912562
svnby	1464794
sanm	897723
unit	1620280
cnk	1385280
jehly	867536
fold	1178879
rpai	1222840
finv	1691445
mgln	19411
nzf	1137887
alxo	1810182
manu	1549107
axsm	1579428
cpg	1545851
prta	1559053
crvl	874866
lbrt	1694028
hska	1038133
vne	1733186
ese	866706
kymr	1815442
ailih	18654
bcat	1809541
vsbc	1697884
mygn	899923
sbh	1368458
home	1646228
avav	1368622
bcnay	1445168
fwrd	912728
boot	1610250
sapmy	1062750
hep	1283140
bfly	1804176
root	1788882
nuv	812801
blmn	1546417
rlj	1511337
fss	277509
indb	776901
yala	1794350
sbgi	912752
crc	1609253
vsto	1616318
impjy	1437538
pct	1830033
napa	1835256
hmy	1023514
cva	225648
niu	1744781
tdup	1484778
mli	89439
modv	1220754
bdn	790816
iba	1044896
max	1818383
cgau	1854640
bke	885245
hcsg	731012
hyfm	1695295
flr	1124198
epc	1096752
vlrs	1520504
ctre	1590717
jgccy	1446662
etwo	1800347
pdm	1042776
hubg	940942
baly	1747079
rvmd	1628171
fgen	921299
thrm	903129
sumo	1643269
mwa	1350593
or	1627272
avah	1832332
xpel	1767258
uilcy	1449580
nac	1074952
wsbc	203596
sitm	1451809
rusha	1012019
rvnc	1479290
pslv	1494728
ctos	1709682
bpiry	1437441
dqws	1652561
pax	1825570
cde	215466
pagp	1581990
aat	1500217
bur	1714174
uctt	1275014
ffbc	708955
nmrk	1690680
ipar	822663
dy	67215
vctr	1570827
bdc	913142
dnmr	1779020
wgo	107687
rpay	1720592
tr	98677
fbc	1033012
pty	1190935
bvn	1013131
ue	1611547
pgre	1605607
bsm	1621434
bcc	1328581
avya	1418100
adx	2230
wafd	936528
verv	1840574
gtn	43196
iosp	1054905
idcc	1405495
xper	1803696
fmbi	702325
tse	1519061
frme	712534
orryy	1641431
ari	1467760
ggal	1114700
aeva	1789029
big	768835
cnr	883902
evri	1318568
goev	1750153
orgo	1661181
ttgt	1293282
hkib	1769731
fcpt	1650132
ruby	1709401
kar	1395942
srng	1830214
wll	1255474
flws	1084869
tbio	1693415
skyw	793733
simo	1329394
btrs	1774155
zuo	1423774
rqi	1157842
bgcp	1094831
ety	1340736
twnk	1644406
lgnd	886163
tls	320121
ptgx	1377121
teo	932470
tlnd	1668105
hhr	1721181
syke	1010612
ccs	1576940
eva	1592057
rlgy	1398987
rnst	715072
vgr	59440
sats	1415404
eh	1759783
dbc	1328237
gshhy	1012139
clne	1368265
wsfs	828944
sblk	1386716
mnro	876427
cpk	19745
navg	793547
roic	1407623
ntct	1078075
blue	1293971
gogl	1029145
morf	1679363
infn	1138639
qtrx	1503274
rily	1464790
gbt	1629137
vrts	883237
dcbo	1829959
eqx	1756607
sncy	1743907
evt	1253327
ravn	82166
pdo	1798618
pro	1392972
cvco	278166
svc	945394
dcph	1654151
pmt	1464423
prgs	876167
cyh	1108109
usna	896264
xhr	1616000
kai	886346
myov	1679082
jps	1176433
hims	1773751
lx	1708259
arry	1820721
pqg	1708035
ns	1110805
oas	1486159
nuvb	1811063
mfgp	1359711
two	1465740
flidy	1433087
sasr	824410
mag	1230992
cmp	1227654
mfa	1055160
gms	1600438
xncr	1326732
wre	104894
msge	1795250
albky	902102
om	1484612
unfi	1020859
scgey	1449267
gsbd	1572694
bgs	1278027
htgc	1280784
irwd	1446847
cxp	1252849
drh	1298946
rcus	1724521
avir	1593899
dfh	1825088
aledy	1508668
nxe	1698535
ottr	1466593
core	1318084
plmr	1761312
esta	1688757
banf	760498
pdi	1510599
hyln	1759631
cbd	1038572
yduqy	1519821
nndm	1643303
npo	1164863
pack	1712463
utg	1263994
zntl	1725160
aaww	1135185
oust	1816581
slcjy	1523541
int	789460
usa	799195
htlf	920112
gcmg	1819796
asz	1839191
rvt	804116
awwh	1756390
sjw	766829
cccc	1662579
trmk	36146
atge	730464
ceqp	1136352
adct	1771910
irt	1466085
mgrc	752714
bsig	1748824
akr	899629
gnw	1276520
lnth	1521036
ako-a	925261
vldr	1745317
mdp	65011
ping	1679826
eurn	1604481
prch	1784535
mnr	67625
inst	1841804
stra	1013934
play	1525769
jbi	1839839
cdev	1658566
bdj	1332283
kalu	811596
omic	1850906
nmih	1547903
skt	899715
cswi	1624794
wow	1701051
btt	1528437
acmr	1680062
cioxy	1483379
prk	805676
dsl	1566388
dkl	1552797
pipr	1230245
mcrb	1609809
irtc	1388658
gnl	1526113
ino	1055726
amk	1591587
ego	918608
gb	1799983
dlx	27996
bngo	1411690
sah	1043509
clbk	1723596
krg	1286043
hni	48287
banr	946673
oily	1367408
pvg	1508844
oibr-c	1160846
kn	1587523
mei	65270
evh	1628908
gva	861459
cstl	1447362
rdnt	790526
crs	17843
osis	1039065
prpl	1643953
doyu	1762417
tell	61398
dea	1622194
gab	794685
sbcf	730708
lnn	836157
abti	1442999
ntb	1653242
fhtf	1764443
ty	99614
egbn	1050441
tbk	1539638
seer	1726445
ero	1853860
alg	897077
avxl	1314052
foe	35214
erf	1126874
hbm	1322422
avns	1606498
fuway	1090454
ltch	1826000
scwx	1468666
argo	1091748
par	708821
jag	1685715
fro	913290
pubm	1422930
praa	1185348
yext	1614178
pten	889900
avid	896841
ken	1611005
lmnx	1033905
tpic	1455684
eb	1475115
smci	1375365
ilpt	1717307
nwbi	1471265
epay	1073349
cbz	944148
fbk	1649749
fnma	310522
cohu	21535
mgnx	1125345
csii	1180145
hrvsf	1760439
ypf	904851
patk	76605
bwmx	1788257
wkhs	1425287
imcr	1671927
qada	1036188
zme	1838937
arce	1740594
clb	1000229
gol	1291733
calm	16160
gwb	1613665
bv	1734713
icfi	1362004
cvi	1376139
hope	1128361
view	1811856
cvii	1828248
pfs	1178970
vbtx	1501570
kahc	1843212
real	1573221
scs	1050825
uis	746838
amrn	897448
zyme	1403752
amti	1801777
ttcf	1741231
codi	1345126
ssp	832428
gcp	1644440
nymt	1273685
gpro	1500435
tslx	1508655
lc	1409970
ngm	1426332
lac	1440972
mho	799292
mtor	1113256
sndl	1766600
silk	1397702
lzb	57131
ahl-pc	1267395
atsg	894081
hrmy	1802665
bma	1347426
acb	1683541
pbf	1534504
ride	1759546
poly	914025
aifly	1065199
cogny	1584943
rgnx	1590877
cnst	1434418
avsfy	1454176
ayrwf	1847462
ontf	1110611
ges	912463
sgmo	1001233
tgh	1413159
repl	1737953
cdmo	704562
adldy	1641427
mdgl	1157601
usac	1522727
epac	6955
wwin	1657045
ltmaq	1047716
fvti	1626745
gth	1782594
oxm	75288
spnt	1576018
rtlr	1748773
etg	1270523
road	1718227
nwn	1733998
kro	1257640
dsp	1828791
supn	1356576
lung	1127537
cash	907471
ismay	1438655
blnk	1429764
cffn	1490906
hmn	850141
gpre	1309402
ten	1024725
crtx	1662774
cli	924901
yumm	1073748
blfs	834365
frta	1678463
tgsgy	1437731
nnox	1795251
auph	1600620
lasr	1124796
mytay	1047564
camt	1109138
hsc	45876
evv	1222922
star	1095651
prim	1361538
dac	1369241
cgnt	1824814
sand	1434614
bpmp	1708301
csgs	1005757
ssys	1517396
cmps	1816590
ltc	887905
tmci	1630627
giii	821002
fgroy	1438926
fdp	1047340
apph	1807707
fpf	1567569
szgpy	1450344
ttmi	1116942
bbn	1493683
etv	1322436
wabc	311094
oii	73756
hyt	1222401
bxmx	1298699
mtrn	1104657
nbtb	790359
din	49754
bkd	1332349
wire	850460
oflx	1317945
krys	1711279
bcei	1509589
myrg	700923
ontx	1130598
cndt	1677703
ear	1719395
ipsc	1850119
glng	1207179
smwb	1842731
zeta	1851003
ocgn	1372299
stc	94344
usph	885978
ngms	1821349
nfh	1737422
mmi	1578732
lkfn	721994
pmvp	1699382
nvee	1532961
pbi	78814
crk	23194
ehth	1333493
arcb	894405
hrtx	818033
hibb	1017480
atec	1350653
avo	1802974
btz	1379384
loma	1711375
ecpg	1084961
brray	1381202
rgr	95029
mbuu	1590976
spns	885740
paya	1819881
gbio	1733294
bst	1616678
nfj	1260563
ipof	1818873
bcab	1826892
ingn	1294133
sens	1616543
itpof	880224
swbi	1092796
msex	66004
dk	1694426
tnc	97134
ichr	1652535
pta	1793882
xog	1655020
ladr	1577670
cdxs	1200375
mgpi	835011
rdwr	1094366
cchwf	1776738
cmre	1503584
iag	1203464
ltcn	1732406
bhlb	1108134
mtls	1091223
ymab	1722964
novn	1467154
gty	1052752
frg	1528930
efsc	1025835
nxrt	1620393
ccyc	1681769
faro	917491
opi	1456772
itcb	1276671
mlab	724004
arzty	1423210
em	1834253
prtc	1782999
scu	1403256
cytk	1061983
bmdpf	1002788
alx	3499
gel	1022321
agys	78749
plce	1041859
brmk	1784797
gff	50725
plby	1803914
mdxg	1376339
vcra	1129260
extr	1078271
uvv	102037
step	1796022
dawn	1845337
adus	1468328
wmk	105418
htld	799233
trmr	1849396
hnst	1530979
jrvr	1620459
evop	1704596
forty	1045986
elf	1600033
gevo	1392380
aste	792987
gbx	923120
qure	1590560
mrtn	799167
lfugf	1448591
kfrc	930420
rwt	930236
zeal	1674988
seznl	1662991
hmhc	1580156
dcom	846617
cmco	1005229
pgti	1354327
gic	945114
vet	1293135
fxcny	1164009
bif	102426
schn	912603
nog	1104485
kamn	54381
amwd	794619
alex	1545654
shyf	743238
kura	1422143
aroc	1389050
sa	1231346
knl	1011570
air	1750
mitfy	1515160
sybt	835324
nmz	1266585
fcf	712537
uxin	1729173
tgp	1308106
buse	314489
can	1780652
mnkd	899460
acls	1113232
nmfc	1496099
rnp	1224450
ciso	1777319
le	799288
pgen	1356090
tvty	704415
wfrd	1603923
invz	1835654
schl	866729
kos	1509991
azz	8947
arqt	1787306
kron	1741830
brbr	1772016
tgi	1021162
nesr	1698514
zumz	1318008
imos	1123134
nwbo	1072379
tbbk	1295401
silv	1659520
jwsm	1831359
prld	1678660
cntb	1835268
cxw	1070985
uscr	1073429
upld	1505155
prrfy	1446252
erii	1421517
gden	1071255
trs	842633
gpor	874499
lwel	1567098
imgn	855654
cmbm	1738177
arco	1508478
stng	1483934
cubi	1488813
grpn	1490281
qqqx	1608741
nrk	1195739
naut	1808805
stkl	351834
cldx	744218
meg	1643615
snex	913760
enva	1529864
tcbk	356171
lgsxy	1447221
mqy	890196
atra	1604464
axl	1062231
fmtx	1538927
ocsl	1414932
opra	1737450
imax	921582
stok	1623526
aac	1829432
swm	1000623
alvr	1754068
plya	1692412
eig	1379041
msc	1713334
pi	1114995
fph	1574197
kids	1425450
pntg	1766400
talo	1724965
lmat	1158895
azre	1633438
chy	1222719
nrc	70487
ocfc	1004702
rtpy	1828108
lorl	1006269
gogo	1537054
jout	788329
delky	1361371
chct	1631569
raas	1804583
sbsi	705432
ngd	800166
mnrl	1745797
hy	1173514
lrn	1157408
rptx	1808158
trhc	1651561
kref	1631596
jynt	1612630
stba	719220
mcri	907242
ecol	1783400
pra	1127703
modn	1118417
pahc	1069899
etw	1322435
cnxn	1050377
kra	1321646
idex	837852
eos	1308335
cts	26058
saft	1172052
taqr	1656053
omp	1652133
tuwoy	1145678
plus	1022408
hqh	805267
cco	1334978
chco	726854
dbi	1319947
chef	1517175
nexa	1713930
rc	1527590
sxi	310354
ghg	1724755
idt	1005731
grbk	1373670
hees	1339605
veco	103145
sttk	1680367
ha	1172222
abml	1576873
audc	1086434
trvg	1683825
sgh	1616533
ntgr	1122904
nxgn	708818
vuzi	1463972
amsf	1018979
vnda	1347178
brkl	1049782
btegf	1279495
fbnc	811589
nbhc	1475841
lwlg	1325964
drq	1042893
karo	1828102
srce	34782
oec	1609804
aan	1821393
rfl	1713863
agro	1499505
pcvx	1649094
radi	1810739
pll	1728205
tmp	1005817
dht	1331284
cenx	949157
mbin	1629019
mx	1325702
gdyn	1743725
bjri	1013488
love	1701758
thry	1556739
dmtk	1651944
acel	1698991
cvgw	1133470
fcaa	1144546
kyn	1293613
cet	18748
agen	1098972
matw	63296
tup	1008654
ldl	60977
inbx	1739614
mile	1819035
altm	1692787
cgem	1789972
ofg	1030469
cry	784199
chi	1171471
slp	1023459
imkta	50493
phat	1783183
crncy	909531
fax	790500
lpi	1528129
xl	1772720
dvax	1029142
atri	701288
cown	1466538
rbbn	1708055
wrld	108385
biogy	1572957
petq	1668673
nhc	1047335
hurn	1289848
dfin	1669811
bfs	907254
gato	1517006
psnl	1527753
vrex	1681622
arko	1823794
awf	906013
vray	1597313
csr	798359
aod	1379400
prpb	1812667
epix	1633932
dsgn	1807120
nrix	1549595
gam	40417
hera	1842912
hlg	1596964
dyn	1818794
imvt	1764013
gsm	1639877
kplt	1785424
cpuh	1828608
rpt	842183
bkuh	1440153
aiv	922864
vei	1693853
res	742278
gof	1380936
boom	34067
atex	1304492
hzo	1057060
skyt	1819974
cydy	1175680
rmax	1581091
ceva	1173489
mntk	1826600
igr	1268884
ewtx	1710072
iesc	1048268
ango	1275187
fnko	1704711
agm	845877
jpc	1216583
prty	1592058
chrs	1512762
olma	1750284
denn	852772
hpk	1792849
umh	752642
endp	1593034
labl	819220
ftci	1828161
ebsb	1600125
ocul	1393434
trtx	1630472
pfc	946647
crhc	1818212
zgnx	1375151
ffc	1174164
myi	883412
ospn	1044777
iiiv	1728688
nex	1688476
rnlx	1811115
vvi	884219
iclk	1697818
oprx	1448431
dnow	1599617
for	1406587
revg	1687221
quot	1115128
ccf	830524
apog	6845
fsm	1341335
cal	14707
dhc	1075415
rytm	1649904
cls	1030894
ffwm	1413837
rxdx	1718852
gsky	1712923
bcsf	1655050
cnob	712771
acrs	1557746
sph	1005210
apsg	1820872
tcmd	1027838
sbtx	1671858
gsg	1332174
jbss	880117
mmrty	1412481
dibs	1600641
npacy	1450276
scvl	895447
eim	1176984
ebix	814549
smp	93389
rmo	1757932
krny	1617242
brog	1774983
qnst	1117297
hngr	722723
sfl	1289877
insg	1022652
knte	1797768
ccxi	1340652
bhe	863436
aus	1838207
lgo	1400438
amph	1297184
sii	1512920
ggpi	1847127
resi	1555039
ra	1655099
adtn	926282
thq	1604522
cai	1388430
exk	1277866
ghld	1821160
inn	1497645
svm	1340677
aspn	1145986
hgen	1293310
ande	821026
dbd	28823
nktx	1787400
sibn	1459839
poww	1015383
pml	1170299
obnk	1516912
vivo	794172
aio	1778114
parr	821483
dly	1788399
orla	1680056
ntst	1798100
plrx	1746473
gsah	1809987
apr	1735803
wlkp	1604665
gabc	714395
tbi	768899
sy	1758530
meso	1345099
inva	1080014
achn	1672571
tgls	1534675
wetf	880631
srrk	1727196
bvs	1665988
mass	1555279
gldd	1372020
knsa	1730430
rbcaa	921557
dnn	1063259
crmt	799850
kros	1664710
gnog	1768012
ffntf	1783875
dtst	1419951
tmdx	1756262
ctagy	1450009
scr	1787134
phk	1219360
cers	1020214
pbfx	1582568
vmo	884152
tril	1616212
rapt	1673772
ever	1640428
afin	1568162
cars	1683606
desp	1703141
gmre	1533615
clm	814083
omer	1285819
plow	1287213
tbph	1583107
cii	1278895
vrtv	1599489
pfbc	1492165
mgi	1273931
pump	1680247
jqc	1227476
rfp	1393066
tvtx	1438533
maxn	1796898
mhd	1034665
grc	42682
bhk	1160864
aten	1580808
caap	1717393
ainv	1278752
mrsn	1442836
tile	715787
arct	1768224
gco	18498
sols	1519177
bomn	1494582
slca	1524741
holi	1357450
htd	1260041
drd	1023512
kelya	55135
lbai	846901
eose	1805077
orbc	1361983
este	10254
ajax	1824963
prts	1378950
arlp	1086600
axgn	805928
skil	1774675
nbr	1163739
enta	1177648
tpb	1290677
annx	1528115
ejh	1769768
fmcc	1026214
forr	1023313
gthx	1560241
hstm	1095565
wash	737468
cutr	1162461
vxrt	72444
glp	1323468
by	1702750
itos	1808865
arch	1037676
np	1296435
ntus	878526
prdo	1046568
fpvd	1518720
dgnr	1818201
rtp	1819848
akro	1744659
ntp	829365
banc	1169770
geo	923796
osw	1758488
tcx	909494
wprt	1370416
lgv	1832300
tclry	1080259
ctlp	896429
nie	1383441
hcc	1691303
rad	84129
clar	913277
uht	798783
apgb	1838337
emd	1227862
mod	67347
ac	1642122
rna	1599901
hfwa	1046025
good	1234006
pam	1469395
mitk	807863
pae	1720821
afmd	1608390
stro	1382101
ptnr	1096691
hlit	851310
mcf	1071993
nlst	1282631
pdt	855886
hmst	1518715
pntm	1830392
nmco	1774342
vbiv	764195
vff	1584549
bcx	1506289
rdus	1428522
efc	1411342
mgic	876779
msgn	1469372
rngtf	1431852
pfn	1296250
bcor	1068875
btu	1064728
alp-pq	3153
vitl	1579733
hlx	866829
pyr	1743344
tcpc	1370755
hsii	1066605
nfbk	1493225
slrc	1418076
ivr	1437071
coll	1267565
arr	1428205
alpc	1616736
newt	1587987
uuuu	1385849
wiw	1267902
ardx	1437402
utl	755001
ahh	1569187
sndx	1395937
gpmt	1703644
cnvy	1787640
nwli	1635984
bmtc	802681
boe	1320375
acco	712034
hci	1400810
fanh	1413855
nx	1423221
merc	1333274
ldp	1548717
alta	1636286
rnwey	1361369
asix	1673985
hone	1769617
hexo	1690947
hmpt	1830197
mrus	1651311
calt	1795579
ruth	1324272
ctrn	1318484
vtol	1525221
cbb	716133
chs	897429
crnx	1658247
plab	810136
ogi	1620737
uslm	82020
iim	885601
vinp	1826286
swdhy	1531006
nkx	1195738
mtw	61986
smlr	1554859
pzn	1399249
amtb	1734342
epzm	1571498
ofix	884624
spwh	1132105
bcyc	1761612
hut	1731805
atrs	1016169
krp	1657788
isee	1410939
tdf	919893
ble	1176194
ccd	1602584
hfro	1710680
lind	1512499
pcn	1160990
echo	1426945
sln	1479615
oxlc	1495222
amrx	1723128
vkq	877463
vgm	880892
prax	1689548
zom	1684144
xene	1582313
kpti	1503802
lqdt	1235468
mnmd	1813814
sri	1043337
lcy	1822492
aosl	1387467
cang	1725123
gnk	1326200
hvt	216085
mmx	1773250
sohu	1734107
btwn	1815086
osur	1116463
newp	1369085
gim	828803
fbms	947559
boac	1818089
snr	1610114
rigl	1034842
uvsp	102212
vta	1393662
tsha	1806310
gprk	1464591
grcl	1826492
ecom	1169652
mye	69488
abtx	1642081
amswa	713425
idya	1676725
flng	1772253
svfa	1828478
twct	1819313
amam	1836056
qcrh	906465
dtrc	1182737
imtx	1809196
mrc	1439095
srdx	924717
ubp	1029800
smmt	1599298
srg	1628063
conn	1223389
chuy	1524931
hbnc	706129
ulnv	1605810
cmlf	1818331
tfan	1700849
etj	1395325
evlo	1694665
tig	1801754
hiii	1823034
agx	100591
avan	1819608
eoi	1300391
cgbd	1544206
stfc	874977
bto	925683
casa	1333835
capl	1538849
bpyu	1496048
wnc	879526
aeri	1337553
eglx	1854233
curi	1776909
crzo	1040593
phar	1828316
iqi	885125
wina	908315
myd	879361
atni	879585
cpf	701347
gsbc	854560
cara	1346830
pasg	1787297
anvs	1477845
sboey	1578955
allt	1365767
fmbh	700565
mov	72573
gci	1579684
swir	1111863
sesn	1485003
cmlt	1843762
vor	1817229
hcci	1403431
msda	1846996
goac	1816176
akya	1711933
npk	80172
ctbi	350852
ambc	874501
grvy	1313310
rbac	1815184
sft	1762322
scoa	1828985
abst	1071058
anab	1370053
kopn	771266
bit	1562818
acre	1529377
bbdc	1379785
curo	1711291
trmd	1655891
asts	1780312
lgac	1836337
bfk	1137393
fosl	883569
cnsl	1304421
vhi	59255
agc	1823340
blde	1779128
cfb	1458412
gan	1799332
slam	1838162
eols	1570562
nid	1557915
ncbs	1174850
bowx	1813756
tgs	931427
loco	1606366
fpac	1829426
hwkn	46250
cac	750686
sp	1059262
mgtx	1735438
atos	1488039
cris	1108205
gbl	1060349
mrns	1267813
cepu	1717161
peri	1338940
ccvi	1828250
zuus	1687926
rev	887921
albo	1322505
vslax	853180
stxs	1289340
fmcb	1085913
ihc	701869
bgy	1393299
gsev	1828096
hzac	1817071
btai	1720893
scsc	918965
yi	1738906
cmrx	1117480
vstm	1526119
btx	748592
uan	1425292
vsta	1792829
vvr	1059386
zepp	1720446
atlc	1464343
spaq	1838527
algs	1799448
dgii	854775
vwe	1834045
avk	1219120
srlp	1525287
wpcb	1836074
tpc	77543
rsva	1828318
fnch	1733257
dtil	1357874
vcv	895531
wti	1288403
cmtl	23197
kdmn	1557142
pdfs	1120914
grsv	1816816
eth	896156
asxc	876378
cyd	932695
sptn	877422
oric	1796280
kvsc	1846068
pets	1040130
titn	1409171
nssc	69633
kop	1315257
cresy	1034957
chw	1396277
tsc	1380846
muc	1051004
gsl	1430725
htbk	1053352
ufcs	101199
ruprf	1010000
spne	1637761
qiwi	1561566
ueic	101984
ghvi	1819394
cbtx	1473844
land	1495240
knop	1564180
mua	901243
nxj	1087786
nbb	1478888
fi	1575828
ghy	1554697
vtgn	1411685
adap	1621227
lkco	1487839
cgen	1119774
trst	357301
csv	1016281
iiin	764401
cplg	1707178
co	1467808
bbar	913059
vygg	1822877
sva	1084201
treb	1805833
fdmt	1650648
hzon	1821788
clls	1627281
ffic	923139
strl	874238
xxii	1347858
togl	1378125
ccv	1812234
fviv	1828183
splp	1452857
dco	30305
dxpe	1020710
cnbka	812348
clnn	1822791
rmr	1644378
cdxc	1386570
dbvt	1613780
icpt	1270073
mvf	835948
veri	1615165
kodk	31235
veru	863894
bw	1630805
lbc	1475348
joan	1834585
mcs	62234
cir	1091883
lxfr	1096056
xyf	1725033
hesm	1789832
xent	1271214
dlth	1649744
anik	898437
tcs	1411688
bgb	1546429
acic	1824502
ulh	1308208
